0 0.283505062724
1 0.212674478215
2 0.285750975811
3 0.301007875238
4 0.21364129537
5 0.213685931485
6 0.210259291992
7 0.214608543597
8 0.213218862525
9 0.21005405315
10 0.211195882743
11 0.213227417431
12 0.210918852986
13 0.217071538019
14 0.213123886088
15 0.204541184236
16 0.209634193642
17 0.212034001029
18 0.214676113361
19 0.212636105019
20 0.214118457054
21 0.209517892287
22 0.211082051994
23 0.210016540474
24 0.214834138433
25 0.215239310353
26 0.213401643634
27 0.212385376174
28 0.212092056051
29 0.208294789725
30 0.213263259395
31 0.213045261445
32 0.212756562693
33 0.210160360812
34 0.209968975285
35 0.211126495741
36 0.210995079089
37 0.212393672293
38 0.211993721707
39 0.213603261644
40 0.216058352229
41 0.213407260876
42 0.207703716759
43 0.210606806899
44 0.210865772791
45 0.208666551718
46 0.215093774292
47 0.208852724409
48 0.207136529524
49 0.208744233067
50 0.207380143306
51 0.210371677394
52 0.212530815377
53 0.213732550271
54 0.207556896173
55 0.211704069064
56 0.208483898
57 0.214335337376
58 0.214761305173
59 0.211008786135
60 0.213291741251
61 0.211058411779
62 0.211367047157
63 0.210853356504
64 0.208941207876
65 0.210265600137
66 0.213465964015
67 0.214684086695
68 0.213796675614
69 0.213572544485
70 0.21318449512
71 0.211979700372
72 0.213400455421
73 0.210467355841
74 0.209176633197
75 0.21036545641
76 0.214090822555
77 0.211101953977
78 0.206859751725
79 0.212390347356
80 0.21306460641
81 0.210174482639
82 0.211327428391
83 0.20890977361
84 0.210554528332
85 0.212228691568
86 0.210288156181
87 0.209406583122
88 0.209419982767
89 0.210432436307
90 0.210085448171
91 0.211646847587
92 0.209827579184
93 0.212889491829
94 0.210219270739
95 0.20921055096
96 0.210624834101
97 0.211473467733
98 0.210683926563
99 0.211271884366
100 0.21253684709
101 0.21304535688
102 0.21253684709
103 0.213040696066
104 0.212916562109
105 0.213431734041
106 0.211797303443
107 0.21304535688
108 0.211224085882
109 0.212765018657
110 0.210544656533
111 0.213137412888
112 0.211664811866
113 0.211932178812
114 0.21253684709
115 0.212505594141
116 0.211773051878
117 0.208735395469
118 0.210798487719
119 0.209551574381
120 0.213784569023
121 0.21253684709
122 0.208907922074
123 0.213169458251
124 0.211789665915
125 0.213040696066
